0	18460
0	18463
0	18465
2	26323
2	26324
2	26325
2	26326
2	26327
2	26328
2	26329
2	26330
2	26331
2	26332
3	6864
3	6865
3	6866
3	6867
3	6868
3	6869
3	6870
3	6871
3	6872
3	6873
3	6874
3	6875
3	6876
4	21994
4	21995
4	21996
4	21997
4	21998
4	21999
4	22000
4	22001
4	22002
4	22003
4	22004
5	2442
5	2443
5	2444
5	2445
5	2446
5	2447
5	2448
5	2449
5	2450
5	2451
5	2452
5	2453
5	2454
5	2455
5	2456
5	2457
5	2458
5	2459
5	2460
6	23025
6	23026
6	23027
9	7383
11	1329
11	1330
11	1331
11	1332
11	1333
11	1334
11	1335
11	1336
11	1337
11	1338
11	1339
11	1340
11	1341
11	1342
11	1343
11	1344
12	26568
12	26569
12	26570
13	29712
13	29713
13	29714
13	29715
13	29716
13	29717
13	29718
13	29719
13	29720
13	29721
13	29722
13	29723
13	29724
13	29725
13	29726
13	29727
13	29729
13	29730
13	29731
13	29732
13	29733
17	12837
17	12839
17	12840
17	12842
17	12843
17	12844
17	12845
17	12846
19	11978
19	11979
19	11980
19	11981
19	11982
19	11983
19	11984
19	11986
19	11987
19	11988
19	11989
19	11990
19	11991
20	25447
21	14574
23	7954
23	7955
23	7956
23	7957
23	7958
23	7959
23	7960
23	7961
23	7962
23	7963
24	32984
24	32985
24	32986
24	32987
24	32988
24	32989
28	32995
30	25209
30	25210
30	25211
30	25212
30	25213
30	25214
31	14575
32	32995
33	26108
33	26109
33	26110
33	26111
33	26112
33	26113
33	26114
34	2910
34	2912
34	2914
34	2915
34	2916
34	2917
34	2918
34	2919
34	2920
34	2923
34	2924
35	1954
35	1955
35	1956
35	1957
35	1958
37	32995
38	28692
39	28692
42	20171
47	2910
47	2912
47	2914
47	2915
47	2916
47	2917
47	2918
47	2919
47	2920
47	2923
47	2924
48	15588
49	1533
50	9905
50	9906
50	9907
50	9908
50	9909
50	9910
52	6240
52	6241
52	6274
53	1187
54	11209
54	11230
54	11231
55	1187
56	27674
56	27675
56	27676
57	10482
57	10483
57	10484
57	10485
59	10482
59	10483
59	10484
59	10485
59	10486
59	10487
59	10488
60	10482
61	20717
61	20718
61	20719
61	20720
61	20721
61	20722
61	20723
61	20724
61	20725
61	20726
61	20727
61	20728
61	20729
61	20730
62	17920
62	17921
62	17922
62	17923
63	19775
63	19776
64	494
67	27761
67	27762
67	27763
67	27765
67	27766
68	27761
68	27762
68	27763
68	27765
68	27766
69	31222
69	31223
69	31224
69	31225
69	31226
69	31227
69	31228
69	31229
69	31230
69	31231
70	9472
70	9473
70	9474
70	9475
70	9476
70	9477
70	9478
71	12869
71	12871
71	12873
71	12898
71	12910
71	12954
71	12961
71	12988
71	13006
71	13014
71	13027
71	13033
71	13040
71	13047
71	13056
71	13061
71	13064
71	13068
73	3144
73	3145
73	3146
73	3147
73	3148
73	3149
73	3150
73	3151
73	3152
73	3153
73	3155
73	3156
73	3157
73	3159
73	3160
73	3162
73	3163
73	3164
73	3165
73	3166
73	3167
73	3168
73	3169
73	3170
73	3171
73	3172
74	24205
74	24206
74	24207
74	24208
74	24209
75	7200
75	7201
75	7202
75	7203
75	7204
78	4289
78	4290
78	4291
78	4292
78	4298
78	4300
78	4302
79	25089
80	7250
80	7251
83	4365
83	4367
83	4371
83	4372
83	4373
83	4374
83	4375
83	4378
83	4380
83	4382
84	3428
85	27339
87	10952
87	10953
87	10954
87	10955
87	10956
87	10957
87	10958
87	10959
87	10960
87	10961
87	10962
88	27339
89	7429
89	7430
89	7431
89	7432
91	13925
91	13926
91	13929
91	13930
91	13931
91	13932
91	13941
91	13954
91	13959
94	28231
94	28232
94	28233
94	28234
94	28235
94	28236
94	28237
94	28238
95	7199
96	9063
96	9064
96	9065
97	7834
98	22724
99	9033
99	9034
99	9035
103	782
103	783
103	795
103	797
103	798
103	799
103	800
103	806
104	19520
105	20664
106	25745
106	25746
106	25747
106	25748
106	25749
106	25750
112	30813
112	30814
113	23182
113	23183
113	23184
113	23185
113	23186
113	23187
114	10867
114	10868
114	10869
114	10870
114	10871
114	10872
114	10873
114	10874
114	10875
114	10876
114	10877
115	5792
116	10397
116	10398
116	10399
116	10400
116	10401
116	10402
116	10403
116	10404
117	9167
118	301
118	303
118	304
118	305
118	307
119	10335
120	1142
120	1143
120	1144
120	1145
120	1146
122	12768
123	7449
123	7450
123	7451
123	7452
123	7453
123	7454
123	7455
123	7456
124	28370
124	28371
126	24201
126	24202
126	24203
126	24204
126	24205
126	24206
126	24207
126	24208
126	24209
132	7391
132	7392
132	7393
132	7394
132	7395
132	7396
132	7397
133	12768
133	12769
134	18347
134	18348
134	18349
134	18350
134	18351
134	18353
134	18354
134	18355
134	18356
134	18357
134	18358
134	18359
134	18360
135	24986
135	25012
135	25013
136	10790
136	10791
136	10792
136	10793
136	10794
136	10795
136	10796
136	10797
136	10798
136	10799
136	10800
136	10801
136	10802
136	10803
136	10804
136	10805
136	10806
136	10807
137	12333
138	7228
138	7229
139	23135
139	23136
139	23137
139	23138
139	23139
139	23140
139	23141
140	4159
140	4160
140	4165
143	23135
143	23136
143	23137
143	23138
143	23139
143	23140
143	23141
145	7524
145	7525
145	7526
147	23643
147	23644
147	23645
147	23646
147	23647
147	23648
147	23649
148	20159
148	20160
150	11205
150	11206
150	11207
151	7183
151	7184
151	7185
151	7186
151	8566
151	8567
151	8569
151	8570
151	8571
151	8572
151	8573
151	8574
151	8575
151	8577
153	13203
153	13204
153	13205
153	13206
153	13207
153	13208
153	13209
153	13210
153	13211
153	13212
153	13213
153	13214
153	13215
153	13216
153	13217
153	13218
153	13219
153	13220
153	13221
153	13222
153	13223
153	13224
153	13225
153	13226
153	13227
154	19015
154	19016
154	19017
155	3722
156	12702
156	12703
157	6185
157	6186
157	6187
157	6188
157	6189
157	6190
157	6191
157	6192
157	6193
157	6194
157	6195
157	6196
157	6197
157	6198
157	6199
158	2459
158	2460
158	2461
158	2462
158	2463
158	2464
158	2465
158	2466
158	2467
158	2468
158	2469
158	2470
158	2471
158	2472
158	2473
158	2474
158	2475
158	2476
158	2477
158	2478
158	2479
159	31672
159	31673
159	31674
159	31675
159	31676
159	31677
159	31678
159	31679
159	31680
159	31681
159	31682
159	31683
159	31684
160	15102
161	2080
161	2081
167	20384
167	20385
167	20386
167	20387
167	20388
167	20389
167	20390
167	20391
167	20392
169	16713
169	16714
169	16715
171	14575
172	3044
172	3048
172	3056
172	3070
172	3072
172	3073
172	3074
172	3075
173	11025
173	11026
173	11027
173	11028
173	11030
173	11031
173	11032
173	11033
173	11034
173	11035
173	11036
173	11038
173	11039
174	7014
174	7015
174	7016
174	7017
174	7018
174	7019
174	7020
174	7021
174	7022
174	7023
174	7024
174	7025
174	7026
176	19798
176	19799
177	7461
177	7462
177	7463
177	7464
177	7465
177	7466
177	7467
177	7468
177	7469
177	7470
177	7471
177	7472
178	24202
178	24203
178	24204
178	24205
178	24206
178	24207
178	24208
178	24209
179	28784
179	28785
179	28786
179	28787
179	28788
179	28789
179	28790
179	28791
183	27948
183	27949
183	27950
183	27951
183	27952
183	27953
183	27954
183	27955
185	28184
185	28185
185	28186
185	28187
185	28188
185	28189
185	28190
185	28191
185	28192
186	10760
186	10761
186	10762
186	10763
186	10764
186	10765
186	10766
186	10767
186	10768
186	10769
186	10770
186	10771
186	10772
186	10773
186	10774
186	10775
186	10776
186	10777
186	10778
186	10779
186	10780
187	7564
187	7565
187	7568
187	7569
187	7570
187	7571
187	7572
187	7573
187	7574
190	2263
190	2264
190	2265
190	2266
190	2267
190	2268
190	2269
190	2270
190	2271
190	2272
190	2273
190	2274
190	2275
190	2276
190	2277
190	2278
190	2279
192	24814
192	24815
192	24816
192	24817
192	24818
192	24819
192	24820
192	24821
192	24822
192	24823
192	24824
192	24825
194	10934
194	10950
194	10951
194	10972
194	10978
194	11012
194	11017
194	11029
194	11037
194	11044
194	11059
194	11073
194	11081
196	10747
196	10748
196	10749
196	10750
196	10751
196	10752
196	10753
196	10754
197	30054
198	7514
199	14575
200	7507
200	7508
200	7509
201	5486
201	5487
201	5488
201	5489
201	5490
201	5491
201	5492
201	5493
201	5494
201	5495
201	5496
202	20033
204	2806
206	32096
206	32097
206	32098
206	32099
206	32100
206	32101
206	32102
207	19014
207	19015
207	19016
207	19017
208	19015
208	19016
208	19017
210	18117
210	18118
210	18119
210	18120
211	27624
211	27625
211	27626
211	27627
211	27628
212	13853
213	4291
213	4292
213	4298
213	4300
213	4302
213	4303
213	4304
216	21091
216	21092
216	21093
216	21094
216	21095
217	3705
217	3708
217	3709
217	3710
217	3711
217	3712
217	3713
218	26945
218	26946
218	26947
219	11492
219	11493
219	11494
219	11495
219	11496
220	31854
220	31855
220	31856
220	31857
220	31858
220	31859
220	31860
220	31861
220	31862
220	31863
221	13063
221	13065
221	13066
221	13067
221	13069
221	13070
221	13071
221	13073
221	13074
221	13075
221	13077
221	13078
221	13079
221	13080
221	13082
221	13083
221	13084
221	13085
221	13086
221	13087
221	13089
222	16702
222	16703
222	16704
222	16705
222	16706
222	16707
223	10717
223	10718
223	10719
223	10720
223	10721
223	10722
223	10723
224	10724
224	10725
224	10726
224	10727
224	10728
224	10729
224	10730
224	10731
224	10732
224	10733
226	16597
226	16598
226	16599
226	16610
226	16616
228	19265
228	19266
228	19267
228	19268
228	19269
228	19270
233	28715
235	12814
235	12815
235	12816
235	12817
235	12818
235	12819
235	12820
235	12821
236	7438
236	7439
238	17411
238	17412
238	17413
238	17414
238	17415
238	17416
238	17417
238	17418
238	17419
238	17420
238	17421
238	17422
239	7154
239	7155
240	25782
240	25783
240	25784
240	25785
240	25786
240	25787
240	25788
240	25789
240	25790
240	25791
240	25792
242	13336
242	13337
242	13340
242	13342
242	13343
242	13344
243	21865
243	21866
243	21867
243	21868
243	21869
243	21870
243	21871
243	21872
243	21873
243	21874
243	21875
243	21876
243	21877
243	21878
243	21879
243	21880
243	21881
243	21882
243	21883
243	21884
243	21885
244	13922
244	13923
244	13924
244	13925
244	13926
244	13929
244	13930
244	13931
244	13932
244	13941
244	13954
244	13959
245	22872
245	22873
245	22874
245	22875
245	22876
245	22877
245	22878
245	22879
245	22880
245	22881
245	22882
245	22883
245	22884
245	22885
245	22886
245	22887
245	22888
245	22889
245	22890
245	22891
248	19540
248	19541
249	5
249	6
249	25
249	26
250	28709
250	28710
250	28711
250	28712
250	28713
251	28715
251	28716
251	28717
251	28718
254	13776
256	19027
256	19028
256	19029
256	19030
256	19031
256	19032
256	19033
256	19034
256	19035
256	19036
258	7938
258	7939
258	7940
258	7941
258	7942
258	7943
258	7944
258	7945
258	7946
258	7947
258	7948
258	7949
258	7950
258	7951
258	7952
258	7953
258	7954
258	7955
258	7956
259	15500
260	24184
260	24185
260	24186
260	24187
260	24188
260	24189
260	24190
260	24191
260	24192
260	24193
260	24194
260	24195
260	24196
260	24197
261	2579
262	24338
262	24339
262	24340
262	24341
262	24342
262	24343
263	31689
263	31690
265	4937
265	4938
265	4939
265	4942
265	4947
266	6239
266	6240
266	6241
266	6274
267	19781
267	19782
267	19783
267	19784
267	19785
267	19786
268	18952
268	18953
268	18954
268	18955
268	18956
268	18957
269	26024
269	26025
269	26026
269	26027
269	26028
269	26029
269	26030
269	26031
269	26032
269	26033
269	26034
269	26035
270	28715
270	28716
270	28717
270	28718
271	3543
272	13754
272	13755
272	13756
272	13757
272	13758
272	13759
