1 18464	0.024390243902439
1 18466	0.0975609756097561
10 7384	0.975609756097561
100 9034	0.902439024390244
100 9035	0.536585365853659
100 9036	0.390243902439024
1000 19947	0.146341463414634
10000 23754	0.341463414634146
10000 23755	0.390243902439024
10000 23756	0.585365853658537
10000 23758	0.0487804878048781
10000 23760	0.0975609756097561
10000 23761	0.024390243902439
10000 23763	0.463414634146341
10001 4420	0.0487804878048781
10001 4428	0.024390243902439
10001 4429	0.414634146341463
10001 4430	0.48780487804878
10001 4431	0.951219512195122
10001 4434	0.024390243902439
10002 16732	1
10002 16733	0.439024390243902
10002 16734	0.317073170731707
10003 19558	0.829268292682927
10003 19559	0.170731707317073
10004 6460	1
10004 6461	0.414634146341463
10004 6462	0.121951219512195
10005 1838	0.024390243902439
10005 1841	0.341463414634146
10005 1842	0.341463414634146
10005 1847	0.0731707317073171
10005 1848	0.0731707317073171
10005 1849	0.0731707317073171
10005 1850	0.414634146341463
10005 1851	0.146341463414634
10005 1852	0.48780487804878
10006 475	0.0731707317073171
10006 482	0.439024390243902
10006 483	0.0487804878048781
10006 484	0.121951219512195
10006 487	0.829268292682927
10006 488	0.48780487804878
10007 10156	0.439024390243902
10007 10157	0.536585365853659
10007 10158	0.24390243902439
10007 10159	0.0975609756097561
10007 10160	0.463414634146341
10008 22210	0.024390243902439
10008 22211	0.0731707317073171
10008 22214	0.219512195121951
10008 22217	0.609756097560976
10008 22218	0.317073170731707
10008 22220	0.317073170731707
10008 22222	0.0487804878048781
10008 22223	0.0487804878048781
10008 22224	0.268292682926829
10008 22225	0.0487804878048781
10008 22226	0.024390243902439
10009 25922	1
10009 25923	0.804878048780488
1001 11789	0.975609756097561
1001 11792	0.658536585365854
10010 12292	0.902439024390244
10010 12293	0.560975609756098
10010 12294	0.51219512195122
10011 33117	0.658536585365854
10011 33118	0.024390243902439
10011 33119	0.0731707317073171
10011 33120	0.0487804878048781
10011 33121	0.024390243902439
10011 33122	0.024390243902439
10011 33123	0.975609756097561
10011 33124	0.0487804878048781
10011 33125	0.0975609756097561
10012 24190	0.0487804878048781
10012 24191	0.0731707317073171
10012 24192	0.536585365853659
10012 24194	0.024390243902439
10012 24196	0.146341463414634
10012 24197	0.0731707317073171
10012 24198	0.121951219512195
10012 24199	0.170731707317073
10012 24200	0.780487804878049
10013 10263	0.902439024390244
10013 10265	0.682926829268293
10013 10268	0.0975609756097561
10013 10269	0.0487804878048781
10013 10270	0.219512195121951
10014 4352	0.414634146341463
10014 4353	0.0975609756097561
10014 4354	0.853658536585366
10014 4355	0.195121951219512
10014 4356	0.317073170731707
10015 31054	0.024390243902439
10015 31055	0.634146341463415
10015 31056	0.414634146341463
10015 31057	0.024390243902439
10015 31058	0.536585365853659
10015 31060	0.0731707317073171
10015 31062	0.024390243902439
10015 31065	0.24390243902439
10016 3982	0.975609756097561
10016 3984	0.365853658536585
10016 3986	0.170731707317073
10016 3987	0.146341463414634
10016 3988	0.0975609756097561
10016 3989	0.146341463414634
10017 28749	0.439024390243902
10017 28750	0.439024390243902
10017 28754	0.902439024390244
10017 28755	0.170731707317073
10017 28758	0.0487804878048781
10018 30244	0.024390243902439
10018 30246	0.0487804878048781
10018 30247	0.463414634146341
10018 30248	0.634146341463415
10018 30250	0.024390243902439
10018 30251	0.292682926829268
10018 30252	0.170731707317073
10018 30255	0.0487804878048781
10018 30258	0.268292682926829
10018 30259	0.024390243902439
10019 28785	0.024390243902439
10019 28786	0.0975609756097561
10019 28787	0.0487804878048781
10019 28788	0.829268292682927
10019 28789	0.414634146341463
10019 28790	0.24390243902439
10019 28791	0.292682926829268
10019 28792	0.024390243902439
1002 18538	0.0975609756097561
1002 18540	0.853658536585366
1002 18542	0.219512195121951
1002 18543	0.341463414634146
1002 18545	0.170731707317073
1002 18546	0.0975609756097561
10020 33058	0.585365853658537
10020 33059	0.902439024390244
10020 33060	0.268292682926829
10021 14396	0.24390243902439
10021 14397	0.146341463414634
10021 14398	0.292682926829268
10021 14399	0.121951219512195
10021 14400	0.024390243902439
10021 14401	0.780487804878049
10021 14402	0.390243902439024
10022 5454	0.658536585365854
10022 5455	0.170731707317073
10022 5456	0.780487804878049
10023 1429	0.024390243902439
10023 1431	0.0487804878048781
10023 1432	0.560975609756098
10023 1434	0.0487804878048781
10023 1436	0.536585365853659
10023 1437	0.0975609756097561
10023 1439	0.682926829268293
10024 25330	0.024390243902439
10024 25331	0.024390243902439
10024 25332	0.024390243902439
10024 25333	0.024390243902439
10024 25334	0.024390243902439
10024 25335	0.024390243902439
10024 25336	0.439024390243902
10024 25338	0.024390243902439
10024 25339	0.024390243902439
10024 25340	0.024390243902439
10024 25342	0.75609756097561
