20	11988
97	9064
117	10405
162	2081
168	20388
174	11031
180	28786
257	19032
273	13760
318	3010
347	5466
368	32721
386	9605
411	4075
414	1214
447	15266
460	13615
461	4536
489	24002
546	22539
552	21977
557	4580
585	15141
609	21514
614	27792
622	21977
623	9614
628	8075
652	6458
662	26947
664	31993
669	4648
680	12203
703	11951
716	22602
717	16025
741	29600
754	325
764	10684
783	11390
784	16587
785	31570
789	27904
791	5790
798	30286
807	4498
857	13808
872	21230
886	25288
916	9248
943	9938
977	11189
1003	14568
1018	31708
1033	5496
1041	3161
1061	10761
1068	25788
1070	4364
1099	5986
1108	11050
1110	13687
1137	4364
1150	30672
1160	30631
1174	4794
1176	13052
1178	21059
1211	31088
1214	17974
1247	9317
1274	13438
1283	7996
1309	11086
1311	1823
1313	1455
1316	28312
1318	17416
1320	16164
1325	3992
1335	16377
1336	29065
1337	28229
1368	31300
1387	4974
1393	124
1396	21711
1400	4431
1435	5474
1446	12947
1459	14214
1486	6112
1489	26017
1521	398
1529	18005
1584	22588
1593	16761
1596	4075
1606	1400
1617	23398
1625	32014
1628	24692
1630	24048
1630	24047
1634	17083
1641	9292
1687	19458
1692	9604
1697	4146
1700	2181
1704	20911
1710	16218
1718	23149
1736	8779
1765	11436
1779	25797
1812	13474
1819	29694
1834	11447
1844	28254
1851	14934
1861	17315
1862	21831
1865	28708
1879	14573
1886	28037
1891	22331
1918	28596
1921	12112
1939	31272
1942	9395
1950	21945
1987	5258
1998	23656
2007	32180
2009	10138
2014	11265
2041	25391
2060	22432
2070	12804
2073	4606
2081	1408
2084	26013
2085	28692
2086	11062
2087	18551
2104	21274
2109	4358
2115	32280
2119	31289
2127	3117
2137	28280
2150	25391
2154	325
2162	27802
2172	5595
2174	29526
2175	14140
2195	21403
2196	23840
2202	20388
2212	26886
2216	17056
2225	18066
2271	12190
2273	2088
2298	17028
2307	25974
2319	19581
2342	13345
2345	3999
2354	1855
2382	32557
2391	32487
2414	18685
2427	7709
2439	19365
2460	12292
2478	16397
2484	25683
2486	25801
2486	25800
2491	13139
2493	18268
2497	857
2499	28291
2502	6212
2504	18458
2509	28810
2510	31535
2511	18011
2512	31090
2518	3273
2529	17865
2550	21904
2563	14631
2574	13355
2582	20440
2608	14587
2615	8016
2645	13539
2651	26349
2653	1328
2691	6927
2695	10912
2703	12171
2706	11675
2717	28763
2719	31439
2731	13399
2733	21274
2737	5791
2751	1423
2759	28438
2786	13345
2790	21145
2807	13460
2835	20386
2836	28724
2840	10669
2842	17086
2855	3421
2879	28354
2887	21309
2900	26970
2903	15284
2921	28374
2923	10522
2932	10636
2985	16814
3005	24134
3021	16845
3047	30110
3059	9042
3060	13529
3063	22082
3073	29105
3081	28292
3088	28333
3097	27761
3098	28312
3108	10138
3109	27715
3118	24031
3124	10949
3132	18003
3140	18519
3144	18168
3151	27722
3160	17468
3167	29698
3174	28763
3178	12059
3190	3881
3204	5524
3206	20555
3214	1520
3217	10803
3220	31562
3237	28014
3244	13295
3246	10636
3249	28429
3258	28133
3260	21422
3263	31323
3268	28610
3289	17143
3311	10616
3312	23564
3314	2370
3320	23332
3324	15892
3336	19048
3368	10786
3371	28065
3372	13667
3377	8595
3379	8636
3385	4549
3398	18814
3441	26255
3446	2818
3449	25845
3466	22588
3473	29244
3482	13409
3494	20489
3499	549
3515	11986
3525	3553
3552	16401
3556	28293
3573	16634
3578	27722
3582	3157
3597	30199
3600	11415
3601	20466
3612	9042
3621	31995
3627	18066
3632	32968
3641	20532
3644	31988
3650	21666
3668	22177
3679	18411
3694	8351
3724	29804
3726	17269
3732	31075
3753	30683
3754	28438
3772	8020
3783	15871
3784	22135
3793	9870
3804	30916
3811	15907
3814	17660
3825	17412
3830	18528
3843	31993
3845	7660
3848	24891
3861	4253
3872	24734
3874	22331
3881	26151
3885	12212
3892	14851
3901	20411
3902	5477
3908	17081
3913	19005
3924	31708
3933	31300
3942	16687
3954	1397
3959	29066
3962	3735
3983	16173
