1	11478	0.0612244897959184
1	11480	0.224489795918367
100	5592	1
10000	14705	0.938775510204082
10000	14706	0.142857142857143
10000	14707	0.326530612244898
10000	14708	0.469387755102041
10000	14709	0.102040816326531
10000	14710	0.571428571428571
10001	2841	0.877551020408163
10001	2842	0.571428571428571
10001	2843	0.897959183673469
10002	10391	0.693877551020408
10003	12144	0.755102040816326
10004	4199	1
10005	1146	0.142857142857143
10005	1147	0.979591836734694
10005	1148	0.489795918367347
10005	1149	0.693877551020408
10005	1150	0.0408163265306122
10005	1151	0.0816326530612245
10005	1152	0.0612244897959184
10006	292	0.285714285714286
10006	293	0.959183673469388
10006	294	0.224489795918367
10006	295	0.122448979591837
10006	297	0.0612244897959184
10006	298	0.673469387755102
10006	299	0.244897959183673
10006	300	0.244897959183673
10006	301	0.448979591836735
10007	6268	0.959183673469388
10007	6269	0.591836734693878
10007	6270	0.673469387755102
10008	13846	0.673469387755102
10008	13847	0.224489795918367
10008	13848	0.244897959183673
10008	13849	0.612244897959184
10008	13850	0.959183673469388
10008	13851	0.244897959183673
10009	16043	0.959183673469388
10009	16044	0.714285714285714
1001	7328	0.857142857142857
1001	7329	0.142857142857143
10010	7629	1
10011	20645	0.714285714285714
10011	20646	0.836734693877551
10012	14999	0.755102040816326
10012	15000	0.0204081632653061
10013	6321	1
10013	6322	0.102040816326531
10013	6323	0.938775510204082
10013	6324	0.244897959183673
10013	6325	0.244897959183673
10013	6326	0.0612244897959184
10014	2787	0.571428571428571
10014	2788	0.26530612244898
10014	2789	1
10015	19362	0.693877551020408
10015	19363	0.73469387755102
10016	2533	0.979591836734694
10016	2534	0.428571428571429
10016	2535	0.530612244897959
10016	2536	0.714285714285714
10017	17874	0.428571428571429
10017	17875	0.285714285714286
10017	17876	0.36734693877551
10017	17877	1
10017	17878	0.979591836734694
10018	18874	0.26530612244898
10018	18875	0.26530612244898
10018	18876	0.0816326530612245
10018	18877	0.387755102040816
10018	18878	1
10018	18879	0.244897959183673
10018	18880	0.204081632653061
10018	18881	0.489795918367347
10018	18882	0.244897959183673
10019	17905	0.36734693877551
10019	17906	0.224489795918367
10019	17907	0.510204081632653
10019	17908	0.959183673469388
10019	17909	0.918367346938776
1002	11540	0.73469387755102
1002	11541	0.0408163265306122
1002	11542	0.26530612244898
1002	11543	0.877551020408163
10020	20619	0.938775510204082
10021	8946	0.204081632653061
10021	8947	0.530612244897959
10021	8948	0.918367346938776
10021	8949	0.326530612244898
10021	8950	0.204081632653061
10021	8951	0.979591836734694
10022	3517	0.816326530612245
10022	3518	0.36734693877551
10023	892	0.183673469387755
10023	893	0.63265306122449
10023	894	0.469387755102041
10024	15660	0.387755102040816
10024	15661	0.387755102040816
10024	15662	0.0816326530612245
10024	15663	0.142857142857143
10024	15664	0.979591836734694
10024	15665	0.244897959183673
10024	15666	0.346938775510204
10025	153	0.959183673469388
10025	154	0.163265306122449
10025	155	0.591836734693878
10025	156	0.163265306122449
10025	157	1
10026	15258	0.122448979591837
10026	15259	0.142857142857143
10026	15260	0.183673469387755
10026	15261	0.346938775510204
10026	15262	1
10026	15263	0.897959183673469
10026	15264	0.36734693877551
10026	15265	0.469387755102041
10027	17132	0.204081632653061
10027	17133	0.63265306122449
10027	17134	0.877551020408163
10027	17135	0.795918367346939
10027	17136	0.653061224489796
10028	14048	0.408163265306122
10028	14049	0.653061224489796
10028	14050	0.244897959183673
10028	14051	0.510204081632653
1003	9055	0.510204081632653
1003	9056	0.0408163265306122
1003	9057	0.26530612244898
1003	9058	0.36734693877551
1003	9059	0.0204081632653061
1003	9060	0.836734693877551
1003	9061	0.918367346938776
10030	19806	0.775510204081633
10030	19807	0.938775510204082
10030	19808	0.714285714285714
10031	1380	0.63265306122449
10031	1381	0.306122448979592
10031	1382	0.979591836734694
10031	1383	0.469387755102041
10031	1384	0.183673469387755
10031	1385	0.775510204081633
10032	4182	0.204081632653061
10032	4183	0.0612244897959184
10032	4184	0.714285714285714
10032	4185	0.510204081632653
10032	4186	0.816326530612245
10032	4187	0.510204081632653
10033	13066	0.489795918367347
10033	13067	0.918367346938776
10034	12421	0.673469387755102
10035	4838	0.693877551020408
10035	4839	0.877551020408163
10036	16666	1
10036	16667	0.285714285714286
10036	16668	0.387755102040816
10036	16669	0.591836734693878
10037	15157	1
10038	19234	0.142857142857143
10038	19236	0.26530612244898
10038	19237	0.959183673469388
10038	19238	0.408163265306122
10039	8452	0.63265306122449
10039	8453	0.204081632653061
10039	8454	0.551020408163265
10039	8455	0.142857142857143
10039	8456	0.163265306122449
10039	8457	0.0204081632653061
10039	8458	0.448979591836735
10039	8459	0.979591836734694
10040	5492	0.571428571428571
10040	5493	0.224489795918367
10040	5494	0.387755102040816
10040	5495	0.571428571428571
10040	5496	0.448979591836735
10040	5497	0.63265306122449
10040	5498	0.591836734693878
10041	9102	0.857142857142857
10042	20572	0.673469387755102
10042	20573	0.877551020408163
10042	20574	0.408163265306122
10043	3300	1
10043	3301	0.693877551020408
10045	10862	0.775510204081633
10045	10863	0.224489795918367
10045	10864	0.387755102040816
10045	10865	0.857142857142857
10045	10866	0.36734693877551
10045	10867	0.326530612244898
10046	11967	0.612244897959184
10046	11968	0.469387755102041
10046	11969	0.326530612244898
10046	11970	0.448979591836735
10046	11971	1
10046	11972	0.183673469387755
10047	15959	0.0408163265306122
10047	15960	0.877551020408163
10047	15961	0.204081632653061
10047	15962	0.979591836734694
10047	15963	0.0408163265306122
10047	15964	0.448979591836735
10047	15965	0.244897959183673
10047	15966	0.326530612244898
10047	15967	0.346938775510204
10048	16662	0.795918367346939
10048	16663	0.653061224489796
10048	16664	0.428571428571429
10049	16650	0.530612244897959
1005	17023	0.775510204081633
1005	17024	0.469387755102041
10050	7938	0.673469387755102
10050	7939	0.938775510204082
10050	7940	0.428571428571429
10051	16272	1
10052	1185	0.142857142857143
10052	1186	0.857142857142857
10052	1187	0.285714285714286
10052	1188	0.469387755102041
10052	1189	0.102040816326531
10052	1190	0.653061224489796
10052	1191	0.204081632653061
10053	9083	0.775510204081633
10053	9084	0.183673469387755
10053	9085	0.795918367346939
10053	9086	0.142857142857143
10053	9087	0.285714285714286
10053	9088	0.795918367346939
10054	255	0.244897959183673
10054	256	0.346938775510204
10054	257	1
10054	258	0.979591836734694
10054	259	0.224489795918367
10055	3969	0.897959183673469
10055	3970	0.551020408163265
10055	3971	0.36734693877551
10056	6537	0.979591836734694
10057	16233	0.591836734693878
10057	16234	0.959183673469388
10057	16235	0.63265306122449
10057	16236	0.306122448979592
10058	8781	1
10059	10408	0.775510204081633
10061	15524	0.469387755102041
10061	15525	0.0408163265306122
10061	15526	0.0612244897959184
10061	15527	0.0204081632653061
10061	15528	0.0816326530612245
10061	15529	0.510204081632653
10061	15530	0.510204081632653
10061	15531	0.244897959183673
10061	15532	0.0816326530612245
10061	15533	0.204081632653061
10061	15534	0.693877551020408
10062	5012	0.877551020408163
10062	5013	0.326530612244898
10062	5014	0.530612244897959
10063	12675	0.73469387755102
10063	12676	0.63265306122449
10063	12677	0.816326530612245
10064	15970	0.163265306122449
10064	15971	0.775510204081633
10064	15972	0.938775510204082
10064	15973	0.428571428571429
10064	15974	0.326530612244898
10065	4621	0.73469387755102
10065	4622	0.918367346938776
10065	4623	0.428571428571429
10065	4624	0.183673469387755
10065	4625	1
10066	168	0.26530612244898
10066	172	0.285714285714286
10066	174	0.612244897959184
10066	175	0.653061224489796
10067	18167	0.714285714285714
10067	18168	0.959183673469388
10067	18169	0.387755102040816
10068	12748	0.918367346938776
10068	12749	1
10069	9322	1
10069	9323	0.530612244897959
10069	9324	0.510204081632653
10069	9325	0.244897959183673
10070	8024	0.142857142857143
10070	8025	0.775510204081633
10070	8026	0.102040816326531
10070	8027	0.918367346938776
10070	8028	0.183673469387755
10070	8029	0.306122448979592
10070	8030	0.0612244897959184
10070	8031	0.122448979591837
10070	8032	0.571428571428571
10070	8033	0.163265306122449
10073	16108	0.959183673469388
10073	16109	0.387755102040816
10073	16110	0.73469387755102
10073	16111	0.448979591836735
10074	20339	0.63265306122449
10074	20340	0.469387755102041
10074	20341	0.938775510204082
10075	775	1
10075	776	0.387755102040816
10075	777	0.142857142857143
10075	778	0.0612244897959184
10075	779	1
10075	780	0.0612244897959184
10075	781	0.346938775510204
10075	782	0.0612244897959184
10075	783	0.408163265306122
10076	12963	0.897959183673469
10076	12964	0.795918367346939
10077	19811	0.63265306122449
10077	19812	0.469387755102041
10077	19813	1
10077	19814	0.795918367346939
10078	9510	0.0612244897959184
10078	9511	0.122448979591837
10078	9512	1
10078	9513	0.244897959183673
10078	9514	0.346938775510204
10078	9515	0.224489795918367
10078	9516	0.163265306122449
10078	9517	0.183673469387755
10078	9518	0.306122448979592
10078	9519	0.224489795918367
10078	9520	0.510204081632653
10079	19535	0.489795918367347
10079	19536	0.204081632653061
10079	19537	0.755102040816326
10079	19538	0.204081632653061
10079	19539	0.163265306122449
10079	19540	0.204081632653061
10079	19541	0.938775510204082
10079	19542	0.489795918367347
10080	4793	0.0816326530612245
10080	4794	0.755102040816326
10081	8148	0.306122448979592
10081	8150	0.673469387755102
10081	8151	0.0816326530612245
10081	8152	0.0816326530612245
10081	8153	0.693877551020408
10081	8154	0.673469387755102
10081	8155	0.285714285714286
10081	8156	0.122448979591837
10081	8157	0.0408163265306122
10081	8158	0.346938775510204
10082	17202	0.326530612244898
10082	17203	0.122448979591837
10082	17204	0.0612244897959184
10082	17205	0.346938775510204
10082	17206	0.142857142857143
10082	17207	0.918367346938776
10082	17208	0.755102040816326
10082	17209	0.612244897959184
10082	17210	0.204081632653061
10083	11644	0.775510204081633
10083	11645	0.285714285714286
10083	11646	0.489795918367347
10084	16402	0.387755102040816
10084	16403	0.63265306122449
10085	20647	0.979591836734694
10085	20648	1
10087	6221	0.938775510204082
10087	6222	0.693877551020408
10087	6223	0.591836734693878
